task,seed,stage,category,step,entered_boost_rank,entered_difference,entered_p,entered_p_rank,entered_q,entered_q_rank,entered_rc,entered_token,exited_boost_rank,exited_difference,exited_p,exited_p_rank,exited_q,exited_q_rank,exited_rc,exited_token,index,only_action_l2_vs_correct,only_residual_cosine_vs_correct,undo_action_l2_vs_boost,undo_residual_cosine_vs_boost
close_drawer,59,late,both_success,99,18,0.0037752660007819155,0.010210350338709717,24,0.006435084337927801,30,"[10, 4]",164,24,-0.004614152645319926,0.010983447057140315,19,0.015597599702460241,14,"[0, 13]",13,0,0.008168970604153225,0.8518286682029634,0.008168970604153225,0.8505718631838146
close_drawer,59,late,both_success,99,19,0.0027374682777094143,0.010669888227993224,20,0.00793241995028381,26,"[8, 4]",132,20,-0.000701413271581271,0.012020362333045648,18,0.012721775604626919,17,"[7, 2]",114,1,0.0,0.992234303079898,0.0,0.9925171918039394
close_drawer,60,early,both_success,13,6,0.01519186618920861,0.027699566283494046,8,0.012507700094285435,25,"[12, 10]",202,7,0.00046689446793109213,0.03506077714542545,5,0.03459388267749436,6,"[14, 13]",237,0,0.0,0.8447758937503365,0.0,0.8447758937503365
close_drawer,62,early,both_success,13,22,0.006029628407430956,0.010651425667224977,25,0.004621797259794022,51,"[13, 8]",216,24,-0.0013935798151861675,0.011304982530476473,22,0.012698562345662641,21,"[11, 7]",183,0,0.014118062926273711,0.9854440434619224,0.014118062926273711,0.9854440434619224
close_drawer,62,middle,both_success,56,24,0.0014924135907805882,0.0067180641582727015,26,0.005225650567492113,31,"[11, 10]",186,25,-0.0025537570307181427,0.007347682132465981,23,0.009901439163184124,23,"[11, 4]",180,0,0.004667983202373244,0.9914069254126691,0.004667983202373244,0.9914069254126691
close_drawer,62,late,both_success,99,28,0.0014559481031878804,0.007980329928645002,29,0.006524381825457122,31,"[9, 4]",148,29,-0.0007336076625676542,0.008339459626696466,28,0.00907306728926412,22,"[6, 3]",99,0,0.0,0.9934996438170585,0.0,0.9934996438170585
close_drawer,63,early,both_success,13,28,0.000697851784869025,0.011251576391179697,29,0.010553724606310672,32,"[10, 5]",165,29,-0.003963244760504699,0.011377892333415887,28,0.015341137093920586,19,"[8, 4]",132,0,0.02427192703211714,0.9930594581081109,0.02427192703211714,0.9930594581081109
close_drawer,63,middle,both_success,56,44,0.0020291221933174996,0.005275069623527489,49,0.003245947430209989,57,"[5, 11]",91,47,0.0006666906072811283,0.005571141246509175,45,0.004904450639228047,47,"[14, 0]",224,0,0.0,0.9900257857790015,0.0,0.9900257857790015
close_drawer,64,early,both_success,13,20,0.0011883213786935635,0.011006579335503997,23,0.009818257956810433,28,"[12, 8]",200,23,-0.002075685502952453,0.011201337209036146,21,0.0132770227119886,20,"[0, 0]",0,0,0.0,0.9809364233286373,0.0,0.9809364233286373
close_drawer,64,late,both_success,99,50,0.002183308912418378,0.004555651773437943,61,0.002372342861019565,82,"[10, 8]",168,63,-0.0004294166175515344,0.004560193760334006,60,0.004989610377885541,53,"[2, 2]",34,0,0.0,0.9925505332758358,0.0,0.9933226997849905
close_drawer,64,late,both_success,99,60,0.001343267005372976,0.0041309247924902915,62,0.0027876577871173156,74,"[7, 6]",118,62,-0.00011624492884630688,0.004646912426041132,59,0.0047631573548874385,54,"[7, 10]",122,1,0.0,0.9100775295350776,0.0,0.9086664164336504
close_drawer,65,early,both_success,13,20,0.004063623816874284,0.01630770851544687,21,0.012244084698572586,25,"[13, 5]",213,21,-0.006966001883776711,0.017577470357701148,20,0.02454347224147786,13,"[11, 13]",189,0,0.1803485256036121,0.9786263883439803,0.1803485256036121,0.9786263883439803
close_drawer,65,middle,both_success,56,7,0.02036715252701597,0.029498671369531236,8,0.009131518842515268,22,"[12, 7]",199,8,-0.008616381386224073,0.03691651674640345,7,0.04553289813262752,6,"[12, 4]",196,0,0.04084485302076617,0.9260432430240637,0.04084485302076617,0.9260432430240637
close_drawer,67,early,rescue,13,19,0.006647503844851881,0.012544669967365784,22,0.005897166122513903,42,"[11, 7]",183,23,-0.0005062161264602991,0.01325888798844144,21,0.01376510411490174,20,"[9, 5]",149,0,0.07945770362037284,0.9373297137953511,0.09562952030189945,0.9452063554827562
close_drawer,67,early,rescue,13,21,0.004681104246215015,0.011919581854237188,25,0.0072384776080221735,39,"[9, 10]",154,22,-0.00012481399880800992,0.01362070410847101,20,0.01374551810727902,21,"[9, 9]",153,1,0.11122023510497854,0.9829271225613792,0.04588370451038956,0.9856475947417398
close_drawer,67,late,rescue,99,37,0.00371210471778694,0.005041062184822561,43,0.0013289574670356204,75,"[9, 10]",154,40,0.00025214514798052937,0.005771177895067549,39,0.00551903274708702,39,"[15, 15]",255,0,0.0,0.9932011566220657,0.0,0.9932011566220657
close_drawer,68,late,both_success,99,34,0.002440560178475853,0.0036920755434355613,40,0.0012515153649597082,97,"[11, 2]",178,35,-0.0021007752847988564,0.004873525191294836,34,0.006974300476093692,28,"[8, 4]",132,0,0.0,0.9981838662404092,0.0,0.9981838662404092
close_drawer,69,early,both_success,13,20,0.006096206373648855,0.016026607073360965,23,0.00993040069971211,29,"[13, 6]",214,21,-0.010855635380051118,0.018753580219328082,20,0.0296092155993792,11,"[12, 13]",205,0,0.0,0.9933559323780204,0.0,0.9933559323780204
close_drawer,70,early,harm,13,23,0.0071022577781497545,0.010024148024455469,30,0.0029218902463057144,76,"[15, 6]",246,29,-0.005202332750588363,0.01053038379118875,28,0.015732716541777114,17,"[8, 1]",129,0,0.0,0.9963730740021435,0.0,0.9963730740021435
close_drawer,71,early,rescue,13,7,0.012654604151489153,0.020386020318293962,11,0.007731416166804809,43,"[12, 5]",197,8,-0.0035844601555639864,0.025922896006587336,7,0.029507356162151322,8,"[12, 3]",195,0,0.0,0.9966844135722814,0.0,0.9966844135722814
close_drawer,71,middle,rescue,56,19,0.005719673769856789,0.012181743917549663,25,0.006462070147692874,34,"[12, 5]",197,24,-0.002284523776227022,0.013843069721438657,20,0.01612759349766568,19,"[11, 5]",181,0,0.0,0.9894754363462933,0.0,0.9891131340318934
close_drawer,71,middle,rescue,56,20,0.0034542863649894874,0.012621520633276267,23,0.00916723426828678,26,"[12, 8]",200,22,-0.0025738460372448785,0.014191359012903866,19,0.016765205050148745,17,"[10, 2]",162,1,0.11504726535666215,0.9504062886148893,0.11504726535666215,0.95512330574695
close_drawer,72,early,both_success,13,32,0.004735094194246198,0.006617135121578484,43,0.001882040927332286,71,"[9, 12]",156,35,-0.0011002517787654185,0.00844406013851491,33,0.009544311917280328,31,"[10, 10]",170,0,0.0,0.9967791242034442,0.0,0.9967791242034442
close_drawer,72,middle,both_success,56,52,0.0006004720453418157,0.0034187637845378106,53,0.002818291739195995,53,"[11, 11]",187,55,-0.0013523222978476931,0.003426199999441502,52,0.004778522297289195,50,"[13, 7]",215,0,0.0,0.9928122283141159,0.0,0.9928122283141159
close_drawer,73,early,both_fail,13,43,0.001659143217115709,0.0024086222426168724,51,0.0007494790255011634,115,"[12, 4]",196,47,0.00027217634072374724,0.0028553455813759214,45,0.002583169240652174,51,"[6, 9]",105,0,0.0,0.9989784046651593,0.0,0.9991068134029581
close_drawer,73,early,both_fail,13,44,0.001405982727636678,0.0025226852302910416,48,0.0011167025026543637,94,"[13, 5]",213,46,-0.0010447505756750936,0.003127937877403468,42,0.0041726884530785616,34,"[8, 11]",139,1,0.007059031463136828,0.9985357456445537,0.007059031463136828,0.9984970955070598
close_drawer,75,early,both_success,13,29,0.0014892644573540033,0.0052327957018142215,32,0.003743531244460218,40,"[13, 5]",213,30,-0.0020028978528412516,0.005870879979784347,29,0.007873777832625599,26,"[13, 10]",218,0,0.0,0.996333560632156,0.0,0.996333560632156
close_drawer,75,middle,both_success,56,34,0.0008131636811107732,0.004968883762883435,37,0.0041557200817726615,40,"[11, 14]",190,39,-0.0001096284204107666,0.005064956768368149,35,0.005174585188778916,34,"[14, 1]",225,0,0.06706079889980016,0.9569846603320338,0.06706079889980016,0.9569846603320338
close_drawer,76,late,harm,99,49,0.0008748222231295196,0.0029530467990044958,53,0.0020782245758749762,71,"[11, 9]",185,52,-0.0010881482195970503,0.0031368470662607338,50,0.004224995285857784,43,"[10, 12]",172,0,0.0,0.9735001772057588,0.0,0.9735001772057588
close_drawer,77,middle,both_success,56,43,0.0021065003601798103,0.006588390303216154,48,0.004481889943036344,58,"[14, 0]",224,49,-0.0020166628395045646,0.006601223321967254,47,0.008617886161471819,40,"[8, 9]",137,0,0.0,0.9666369276160772,0.0,0.9666369276160772
close_drawer,77,late,both_success,99,43,0.002939778291245254,0.005791309145981184,49,0.00285153085473593,58,"[5, 11]",91,48,0.0003864195859169346,0.00599085978327622,47,0.005604440197359286,50,"[7, 5]",117,0,0.0,0.997726071095572,0.0,0.997726071095572
close_drawer,78,early,both_fail,13,25,0.002453488610158536,0.010260977255846767,31,0.007807488645688231,40,"[14, 7]",231,26,6.735651693734815e-05,0.011363799255293043,25,0.011296442738355695,30,"[11, 7]",183,0,0.0,0.9980894436572542,0.0,0.9980894436572542
close_drawer,78,middle,both_fail,56,27,0.001971246372424693,0.010754522862349052,30,0.00878327648992436,38,"[14, 8]",232,28,0.0002915188376005802,0.011470900938437723,27,0.011179382100837142,29,"[11, 7]",183,0,0.0,0.9974608970302747,0.0,0.9974608970302747
close_drawer,78,late,both_fail,99,25,0.0018331616472217656,0.010497857575461487,28,0.008664695928239721,37,"[9, 6]",150,27,-0.0020865963982755614,0.011285727124273328,26,0.01337232352254889,23,"[13, 2]",210,0,0.0,0.9788301852501172,0.0,0.9788301852501172
close_drawer,79,early,both_success,13,17,0.006691155122730299,0.015008713936685592,22,0.008317558813955293,33,"[14, 9]",233,22,-0.001839455596614692,0.015868558506507497,21,0.01770801410312219,18,"[13, 5]",213,0,0.0,0.9971601620152837,0.0,0.9971601620152837
close_drawer,79,middle,both_success,56,43,0.001398893614130302,0.002688782043670398,50,0.0012898884295400959,78,"[8, 9]",137,47,-0.0005595559518875616,0.00307278781984392,44,0.003632343771731482,36,"[0, 1]",1,0,0.0,0.9864957106109733,0.0,0.9864957106109733
close_drawer,79,late,both_success,99,44,0.0014400331205520135,0.002843570019902393,47,0.0014035368993503793,76,"[8, 9]",137,47,-0.0009841407437634147,0.0029462561803471564,46,0.003930396924110571,34,"[0, 2]",2,0,0.0,0.9991478194629816,0.0,0.9991478194629816
close_drawer,80,late,both_success,99,52,0.0005795585172955245,0.004068287270512853,55,0.0034887287532173283,61,"[5, 8]",88,57,-0.00432824397261495,0.004140799608693977,52,0.008469043581308927,34,"[6, 1]",97,0,0.0,0.9821616120738,0.0,0.9821616120738
close_drawer,81,early,rescue,13,5,0.009141661630538943,0.027789742708606898,6,0.018648081078067955,14,"[11, 7]",183,6,0.00013119472758658934,0.030096626769267047,5,0.029965432041680458,4,"[11, 10]",186,0,0.0,0.873367248947278,0.0,0.873367248947278
close_drawer,82,early,both_success,13,21,0.0071237597486298815,0.011261728251408238,29,0.004137968502778357,51,"[13, 9]",217,30,-0.002169076887573021,0.011801057705127141,27,0.013970134592700162,23,"[14, 4]",228,0,0.0,0.9843046524373887,0.0,0.9816941302959076
close_drawer,82,early,both_success,13,22,0.008048285400891685,0.010571693497577818,30,0.0025234080966861326,67,"[14, 9]",233,29,-0.0025798473935193956,0.012008698275267387,26,0.014588545668786783,19,"[0, 0]",0,1,0.04738613489796131,0.9606461589132869,0.04738613489796131,0.9578111795623663
close_drawer,83,late,both_success,99,34,0.002440560178475853,0.0036920755434355613,40,0.0012515153649597082,97,"[11, 2]",178,35,-0.0021007752847988564,0.004873525191294836,34,0.006974300476093692,28,"[8, 4]",132,0,0.0,0.9981838662404092,0.0,0.9981838662404092
close_drawer,85,early,both_success,13,19,0.0068053532709596385,0.012883722171270007,21,0.006078368900310369,40,"[15, 6]",246,20,-0.011528905110573095,0.01564721050261016,17,0.027176115613183255,9,"[11, 14]",190,0,0.07187571931435192,0.9350545413647853,0.07187571931435192,0.9350545413647853
close_drawer,86,late,both_success,99,46,0.0017663623960840259,0.003140576450134148,52,0.001374214054050122,71,"[7, 13]",125,52,3.908783246011401e-05,0.0031660454273033703,51,0.0031269575948432563,51,"[9, 9]",153,0,0.0,0.99804764774592,0.0,0.99804764774592
close_drawer,87,early,harm,13,23,0.0071022577781497545,0.010024148024455469,30,0.0029218902463057144,76,"[15, 6]",246,29,-0.005202332750588363,0.01053038379118875,28,0.015732716541777114,17,"[8, 1]",129,0,0.0,0.9963730740021435,0.0,0.9963730740021435
close_drawer,88,early,both_success,13,29,0.0014892644573540033,0.0052327957018142215,32,0.003743531244460218,40,"[13, 5]",213,30,-0.0020028978528412516,0.005870879979784347,29,0.007873777832625599,26,"[13, 10]",218,0,0.0,0.996333560632156,0.0,0.996333560632156
close_drawer,88,middle,both_success,56,34,0.0008131636811107732,0.004968883762883435,37,0.0041557200817726615,40,"[11, 14]",190,39,-0.0001096284204107666,0.005064956768368149,35,0.005174585188778916,34,"[14, 1]",225,0,0.06706079889980016,0.9569846603320338,0.06706079889980016,0.9569846603320338
close_drawer,90,early,rescue,13,12,0.0087205133575416,0.018926874605006073,20,0.010206361247464473,29,"[11, 9]",185,20,-0.0030154494714351304,0.01931390051955566,19,0.02232934999099079,16,"[10, 13]",173,0,0.007897689149660159,0.9681415245347178,0.007897689149660159,0.9681415245347178
close_drawer,90,late,rescue,99,42,0.0012712147327774534,0.0031804877823799374,43,0.001909273049602484,56,"[6, 9]",105,43,0.0003330482746597644,0.0034121241307773272,42,0.003079075856117563,45,"[11, 7]",183,0,0.0,0.9970885870654221,0.0,0.9970885870654221
close_drawer,91,early,rescue,13,47,0.0017697953915202635,0.002624477484334125,51,0.0008546820928138615,114,"[12, 0]",192,49,-0.0011208507888842748,0.0031239113855703444,48,0.004244762174454619,41,"[5, 0]",80,0,0.11826910327880168,0.9952903494680341,0.11826910327880168,0.9952903494680341
close_drawer,91,middle,rescue,56,42,0.00150215111436045,0.002324110176391956,51,0.0008219590620315062,95,"[15, 14]",254,45,-0.0009010716996343099,0.002860057463489944,44,0.003761129163124254,43,"[0, 4]",4,0,0.0,0.9948360277726683,0.0,0.9948360277726683
close_drawer,91,late,rescue,99,35,0.00019155482727549336,0.00328322505870382,36,0.0030916702314283265,39,"[3, 0]",48,36,-0.0005083275778732894,0.003377232502439962,35,0.0038855600803132514,35,"[9, 7]",151,0,0.0,0.993433631310178,0.0,0.993433631310178
close_drawer,93,early,both_success,13,34,0.003667124479887133,0.007153363002880534,40,0.0034862385229934008,61,"[9, 7]",151,37,-0.002027491209583298,0.008401585862874544,35,0.010429077072457842,29,"[10, 13]",173,0,0.01764757865784211,0.9748622347671426,0.01764757865784211,0.973497383795503
close_drawer,93,early,both_success,13,35,0.0050302426089010414,0.006116097270086542,48,0.0010858546611855,88,"[10, 7]",167,36,-0.0007593901020966042,0.00862436987159384,34,0.009383759973690444,34,"[11, 5]",181,1,0.0034682408769925455,0.9672087920845147,0.0034682408769925455,0.9659635593552083
close_drawer,93,late,both_success,99,50,0.0016250043285518942,0.0028312036830036,52,0.0012061993544517056,75,"[8, 7]",135,52,-0.0010146956192568172,0.003429112977958502,49,0.004443808597215319,42,"[1, 4]",20,0,0.0,0.9981532228867552,0.0,0.9981532228867552
close_drawer,94,early,rescue,13,26,0.004888442946755315,0.010058328007379996,30,0.0051698850606246806,45,"[15, 10]",250,28,-0.000153180756724167,0.012037731380394746,25,0.012190912137118913,27,"[14, 0]",224,0,0.0,0.9920031348305642,0.0,0.9920031348305642
close_drawer,96,middle,both_success,56,35,0.00113572168288444,0.007294509654493121,38,0.006158787971608681,43,"[7, 7]",119,38,-0.0017021304491922707,0.00759431788710086,36,0.009296448336293131,29,"[12, 7]",199,0,0.0,0.9952067666818695,0.0,0.9952784907405221
close_drawer,96,middle,both_success,56,36,0.0013150476416596462,0.007189953567129318,39,0.005874905925469672,44,"[9, 8]",152,37,-0.0016320894141289774,0.0077138166089195555,35,0.009345906023048533,28,"[0, 2]",2,1,0.0,0.9794049703212226,0.0,0.9802377623433515
close_drawer,97,middle,both_success,56,47,0.0004221036828717991,0.001722857029166207,50,0.0013007533462944078,68,"[14, 3]",227,48,-0.0003800458647473593,0.0019157747961110838,47,0.002295820660858443,49,"[14, 1]",225,0,0.0,0.9987425736954278,0.0,0.9987425736954278
move_near,0,early,both_success,9,20,0.006127739479093621,0.014326019622840878,25,0.008198280143747258,37,"[8, 4]",132,26,-0.007978214758388632,0.01433900829305767,24,0.022317223051446303,11,"[13, 2]",210,0,0.03353039944990005,0.9930826123788244,0.0,0.9950591779532318
move_near,0,early,both_success,9,22,0.0060550752942287265,0.012239871962533986,26,0.0061847966683052594,46,"[9, 2]",146,25,-0.009078541098073092,0.014934542127102277,23,0.02401308322517537,8,"[13, 3]",211,1,0.03353039944990005,0.9885238617149904,0.0,0.9883483064529746
move_near,0,middle,both_success,40,43,0.002629922572507019,0.0039471864679959615,48,0.0013172638954889423,92,"[11, 4]",180,48,0.00037697209708017695,0.004066045687797501,46,0.003689073590717324,56,"[1, 0]",16,0,0.03384396669568587,0.9224261506004031,0.03384396669568587,0.9224261506004031
move_near,1,early,both_fail,9,43,0.003093261514681412,0.00551925948295526,54,0.0024259979682738483,100,"[3, 4]",52,53,-0.00412115384038073,0.005695708760386155,50,0.009816862600766885,33,"[2, 9]",41,0,0.0,0.9779506012471837,0.0,0.9779506012471837
move_near,1,middle,both_fail,40,59,0.0015074980558925036,0.002161303770952889,76,0.0006538057150603853,132,"[7, 9]",121,68,-0.0007981741724009169,0.00251456016727699,62,0.003312734339677907,52,"[13, 9]",217,0,0.0,0.9958234578327105,0.0,0.9958234578327105
move_near,2,early,harm,9,41,0.00205177302427697,0.0060861347725264464,46,0.0040343617482494765,70,"[4, 10]",74,44,-0.0022906620760385086,0.006666973143464213,43,0.008957635219502722,35,"[1, 14]",30,0,0.0,0.9943315100473119,0.0,0.9943315100473119
move_near,2,late,harm,70,41,0.0028651525890855956,0.00397050250673869,49,0.0011053499176530942,113,"[5, 13]",93,46,-0.00017967778509313768,0.004584586818948257,44,0.004764264604041395,50,"[4, 6]",70,0,0.0030275596146490114,0.9903091351999392,0.0030275596146490114,0.9903091351999392
move_near,3,early,both_fail,9,28,0.007697307054813671,0.009659494886475484,35,0.001962187831661813,116,"[4, 3]",67,38,-0.0024292578451563466,0.010540734105011506,33,0.012969991950167853,21,"[14, 9]",233,0,0.012015207320793926,0.9958113956228707,0.0,0.9957812087847989
